strain	supernatant	conc	drug	well	tech_repl	biol_repl	plate_number	experiment_number	AUC	maxOD	finalOD
C. saccharolyticum	MGAM	40	nifurtimox	D6	tech2	biol1	plate8	187	0.0190930787589499	0.014285714285714297	-0.014285714285714297
C. saccharolyticum	R. intestinalis	0	nifurtimox	C7	tech1	biol1	plate8	187	1.0303030303030305	1.1285714285714283	1.0714285714285714
C. saccharolyticum	R. intestinalis	0	nifurtimox	C7	tech1	biol2	plate7	189	1.019607843137255	0.9690721649484536	0.9690721649484536
C. saccharolyticum	R. intestinalis	0	nifurtimox	D7	tech2	biol1	plate8	187	0.9696969696969697	1.1714285714285713	1.1428571428571426
C. saccharolyticum	R. intestinalis	0	nifurtimox	D7	tech2	biol2	plate7	189	0.9803921568627451	1.0103092783505154	1.0103092783505154
C. saccharolyticum	R. intestinalis	20	nifurtimox	C8	tech1	biol1	plate8	187	0.027734976887519285	0.021428571428571446	0.021428571428571446
C. saccharolyticum	R. intestinalis	20	nifurtimox	C8	tech1	biol2	plate7	189	0.07581699346405235	0.020618556701030945	0.020618556701030945
C. saccharolyticum	R. intestinalis	20	nifurtimox	D8	tech2	biol1	plate8	187	0.0046224961479198814	0.03571428571428574	0.03571428571428574
C. saccharolyticum	R. intestinalis	20	nifurtimox	D8	tech2	biol2	plate7	189	0.08366013071895433	0.061855670103092834	0.051546391752577365
C. saccharolyticum	R. intestinalis	40	nifurtimox	C9	tech1	biol1	plate8	187	0.028762198253723708	0.05000000000000004	-0.007142857142857149
C. saccharolyticum	R. intestinalis	40	nifurtimox	C9	tech1	biol2	plate7	189	0.1254901960784315	0.010309278350515472	-0.051546391752577365
C. saccharolyticum	R. intestinalis	40	nifurtimox	D9	tech2	biol1	plate8	187	0.012326656394453015	-0.014285714285714297	-0.028571428571428595
C. saccharolyticum	R. intestinalis	40	nifurtimox	D9	tech2	biol2	plate7	189	0.11241830065359487	0.030927835051546417	-0.061855670103092834
C. saccharolyticum	S. parasanguinis	0	nifurtimox	C7	tech1	biol1	plate9	187	1.0229482691559706	1.0486486486486486	1.027027027027027
C. saccharolyticum	S. parasanguinis	0	nifurtimox	C7	tech1	biol2	plate8	189	1.0666666666666667	0.9037037037037037	0.9037037037037037
C. saccharolyticum	S. parasanguinis	0	nifurtimox	D7	tech2	biol1	plate9	187	0.9770517308440295	1.1135135135135137	1.0810810810810811
C. saccharolyticum	S. parasanguinis	0	nifurtimox	D7	tech2	biol2	plate8	189	0.9333333333333332	0.9185185185185184	0.9185185185185184
C. saccharolyticum	S. parasanguinis	20	nifurtimox	C8	tech1	biol1	plate9	187	0.514974718008557	1.2324324324324323	1.2324324324324323
C. saccharolyticum	S. parasanguinis	20	nifurtimox	C8	tech1	biol2	plate8	189	0.08992248062015502	0.20740740740740718	0.20740740740740718
C. saccharolyticum	S. parasanguinis	20	nifurtimox	D8	tech2	biol1	plate9	187	0.5406456631660832	1.2216216216216216	1.2216216216216216
C. saccharolyticum	S. parasanguinis	20	nifurtimox	D8	tech2	biol2	plate8	189	0.2604651162790699	0.4296296296296296	0.4296296296296296
C. saccharolyticum	S. parasanguinis	40	nifurtimox	C9	tech1	biol1	plate9	187	0.026448852586542226	0.01081081081081082	-0.054054054054054106
C. saccharolyticum	S. parasanguinis	40	nifurtimox	C9	tech1	biol2	plate8	189	0.10852713178294585	-0.029629629629629655	-0.07407407407407414
C. saccharolyticum	S. parasanguinis	40	nifurtimox	D9	tech2	biol1	plate9	187	0.03267211201866981	0.01081081081081082	-0.054054054054054106
C. saccharolyticum	S. parasanguinis	40	nifurtimox	D9	tech2	biol2	plate8	189	0.2418604651162793	0.11851851851851862	-0.05925925925925931
C. saccharolyticum	S. salivarius	0	nifurtimox	C1	tech1	biol1	plate9	187	0.9916301315265047	0.9405405405405405	0.9405405405405405
C. saccharolyticum	S. salivarius	0	nifurtimox	C1	tech1	biol2	plate8	189	1.0274390243902438	1.037037037037037	1.037037037037037
C. saccharolyticum	S. salivarius	0	nifurtimox	D1	tech2	biol1	plate9	187	1.0083698684734954	0.9837837837837837	0.9729729729729729
C. saccharolyticum	S. salivarius	0	nifurtimox	D1	tech2	biol2	plate8	189	0.972560975609756	1.0518518518518518	1.0518518518518518
C. saccharolyticum	S. salivarius	20	nifurtimox	C2	tech1	biol1	plate9	187	0.01594260661618176	0.06486486486486492	0.06486486486486492
C. saccharolyticum	S. salivarius	20	nifurtimox	C2	tech1	biol2	plate8	189	0.11890243902439035	0.08888888888888896	0.04444444444444448
C. saccharolyticum	S. salivarius	20	nifurtimox	D2	tech2	biol1	plate9	187	0.037465125548027146	0.08648648648648656	0.08648648648648656
C. saccharolyticum	S. salivarius	20	nifurtimox	D2	tech2	biol2	plate8	189	0.15243902439024395	0.1777777777777775	0.08888888888888896
C. saccharolyticum	S. salivarius	40	nifurtimox	C3	tech1	biol1	plate9	187	0.022319649262654465	0.054054054054054106	-0.01081081081081082
C. saccharolyticum	S. salivarius	40	nifurtimox	C3	tech1	biol2	plate8	189	0.3750000000000004	0.11851851851851862	-0.07407407407407414
C. saccharolyticum	S. salivarius	40	nifurtimox	D3	tech2	biol1	plate9	187	0.02949382223993626	0.02162162162162164	-0.054054054054054106
C. saccharolyticum	S. salivarius	40	nifurtimox	D3	tech2	biol2	plate8	189	0.18292682926829285	0.10370370370370378	-0.07407407407407414
E. coli ED1a	B. vulgatus	0	nifurtimox	G4	tech1	biol2	plate9	189	0.9867720007348889	1.622302158273381	1.622302158273381
E. coli ED1a	B. vulgatus	0	nifurtimox	H4	tech2	biol2	plate9	189	1.013227999265111	1.6546762589928055	1.6546762589928055
E. coli ED1a	B. vulgatus	20	nifurtimox	G5	tech1	biol2	plate9	189	0.7203747933125115	1.0359712230215825	1.0359712230215825
E. coli ED1a	B. vulgatus	20	nifurtimox	H5	tech2	biol2	plate9	189	0.7427889031783942	1.043165467625899	1.043165467625899
E. coli ED1a	B. vulgatus	40	nifurtimox	G6	tech1	biol2	plate9	189	0.6891420172698879	1.0107913669064745	1.0107913669064745
E. coli ED1a	B. vulgatus	40	nifurtimox	H6	tech2	biol2	plate9	189	0.7150468491640639	1.028776978417266	1.028776978417266
E. coli ED1a	C. comes	0	nifurtimox	G4	tech1	biol2	plate10	189	1	1.110204081632653	1.110204081632653
E. coli ED1a	C. comes	20	nifurtimox	G5	tech1	biol2	plate10	189	1.0367325969689185	1.1551020408163264	1.1551020408163264
E. coli ED1a	C. comes	20	nifurtimox	H5	tech2	biol2	plate10	189	1.0526586180323656	1.1673469387755102	1.1673469387755102
E. coli ED1a	C. comes	40	nifurtimox	G6	tech1	biol2	plate10	189	1.0066786539943486	1.146938775510204	1.146938775510204
E. coli ED1a	C. comes	40	nifurtimox	H6	tech2	biol2	plate10	189	1.0218340611353711	1.1510204081632651	1.1510204081632651
E. coli ED1a	E. coli ED1a	0	nifurtimox	G10	tech1	biol1	plate11	187	0.9698461538461536	0.6958250497017893	0.6958250497017893
E. coli ED1a	E. coli ED1a	0	nifurtimox	G10	tech1	biol2	plate10	189	0.9918489918489918	0.7061224489795918	0.7061224489795918
E. coli ED1a	E. coli ED1a	0	nifurtimox	H10	tech2	biol1	plate11	187	1.0301538461538462	0.73558648111332	0.73558648111332
E. coli ED1a	E. coli ED1a	0	nifurtimox	H10	tech2	biol2	plate10	189	1.008151008151008	0.6979591836734693	0.6979591836734693
E. coli ED1a	E. coli ED1a	20	nifurtimox	G11	tech1	biol1	plate11	187	0.9895384615384614	0.73558648111332	0.73558648111332
E. coli ED1a	E. coli ED1a	20	nifurtimox	G11	tech1	biol2	plate10	189	1.0197340197340197	0.7428571428571429	0.7428571428571429
E. coli ED1a	E. coli ED1a	20	nifurtimox	H11	tech2	biol1	plate11	187	1.0252307692307692	0.7514910536779325	0.7514910536779325
E. coli ED1a	E. coli ED1a	20	nifurtimox	H11	tech2	biol2	plate10	189	1.03989703989704	0.7428571428571429	0.7428571428571429
E. coli ED1a	E. coli ED1a	40	nifurtimox	G12	tech1	biol1	plate11	187	1.0990769230769228	0.779324055666004	0.779324055666004
E. coli ED1a	E. coli ED1a	40	nifurtimox	G12	tech1	biol2	plate10	189	0.9832689832689832	0.7142857142857143	0.7142857142857143
E. coli ED1a	E. coli ED1a	40	nifurtimox	H12	tech2	biol1	plate11	187	1.128205128205128	0.8071570576540756	0.8071570576540756
E. coli ED1a	E. coli ED1a	40	nifurtimox	H12	tech2	biol2	plate10	189	1.0858000858000858	0.7795918367346939	0.7795918367346939
E. coli ED1a	F. nucleatum	0	nifurtimox	G10	tech1	biol1	plate10	187	0.9803714925569754	0.9926739926739927	0.9926739926739927
E. coli ED1a	F. nucleatum	0	nifurtimox	G10	tech1	biol2	plate9	189	0.99087180844027	0.9676258992805755	0.9676258992805755
E. coli ED1a	F. nucleatum	0	nifurtimox	H10	tech2	biol1	plate10	187	1.0196285074430247	0.989010989010989	0.989010989010989
E. coli ED1a	F. nucleatum	0	nifurtimox	H10	tech2	biol2	plate9	189	1.00912819155973	0.9856115107913669	0.9856115107913669
E. coli ED1a	F. nucleatum	20	nifurtimox	G11	tech1	biol1	plate10	187	1.0096166512975893	1.0183150183150182	1.0183150183150182
E. coli ED1a	F. nucleatum	20	nifurtimox	G11	tech1	biol2	plate9	189	1.0207699431141688	1.003597122302158	1.003597122302158
E. coli ED1a	F. nucleatum	20	nifurtimox	H11	tech2	biol1	plate10	187	1.0433407983137926	1.0402930402930401	1.0402930402930401
E. coli ED1a	F. nucleatum	20	nifurtimox	H11	tech2	biol2	plate9	189	1.0265908188913877	1.0179856115107913	1.0179856115107913
E. coli ED1a	F. nucleatum	40	nifurtimox	G12	tech1	biol1	plate10	187	1.026742194704255	1.010989010989011	1.010989010989011
E. coli ED1a	F. nucleatum	40	nifurtimox	G12	tech1	biol2	plate9	189	0.8826564360365129	0.8920863309352517	0.8920863309352517
E. coli ED1a	F. nucleatum	40	nifurtimox	H12	tech2	biol1	plate10	187	1.04123303912528	1.0329670329670328	1.0329670329670328
E. coli ED1a	F. nucleatum	40	nifurtimox	H12	tech2	biol2	plate9	189	0.9641486969175818	0.9388489208633093	0.9388489208633093
E. coli ED1a	MGAM	0	nifurtimox	G1	tech1	biol2	plate9	189	0.9837919336600077	1	1
E. coli ED1a	MGAM	0	nifurtimox	G4	tech1	biol1	plate10	187	0.9853260176087789	1.0073260073260073	0.9926739926739927
E. coli ED1a	MGAM	0	nifurtimox	H1	tech2	biol2	plate9	189	1.0162080663399924	1	1
E. coli ED1a	MGAM	0	nifurtimox	H4	tech2	biol1	plate10	187	1.014673982391221	1.0073260073260073	1.0073260073260073
E. coli ED1a	MGAM	20	nifurtimox	G2	tech1	biol2	plate9	189	0.9674582233948991	1.0071942446043163	1.0071942446043163
E. coli ED1a	MGAM	20	nifurtimox	G5	tech1	biol1	plate10	187	0.9728212326145209	1.0036630036630036	1.0036630036630036
E. coli ED1a	MGAM	20	nifurtimox	H2	tech2	biol2	plate9	189	0.9697198140469909	1	1
E. coli ED1a	MGAM	20	nifurtimox	H5	tech2	biol1	plate10	187	1.0001275998468802	1.0256410256410258	1.0256410256410258
E. coli ED1a	MGAM	40	nifurtimox	G3	tech1	biol2	plate9	189	0.9257444402563136	0.9784172661870504	0.9784172661870504
E. coli ED1a	MGAM	40	nifurtimox	G6	tech1	biol1	plate10	187	0.9404108715069541	1.010989010989011	1.010989010989011
E. coli ED1a	MGAM	40	nifurtimox	H3	tech2	biol2	plate9	189	0.951627088830255	0.9964028776978417	0.9964028776978417
E. coli ED1a	MGAM	40	nifurtimox	H6	tech2	biol1	plate10	187	0.9672068393517929	1.010989010989011	1.010989010989011
E. coli ED1a	R. intestinalis	0	nifurtimox	G7	tech1	biol1	plate10	187	1	1.0146520146520146	1.0146520146520146
E. coli ED1a	R. intestinalis	0	nifurtimox	G7	tech1	biol2	plate9	189	0.9823393908369592	1	1
E. coli ED1a	R. intestinalis	0	nifurtimox	H7	tech2	biol2	plate9	189	1.0176606091630407	1.014388489208633	1.014388489208633
E. coli ED1a	R. intestinalis	20	nifurtimox	G8	tech1	biol1	plate10	187	0.9764957264957264	1.0036630036630036	1.0036630036630036
E. coli ED1a	R. intestinalis	20	nifurtimox	G8	tech1	biol2	plate9	189	0.9715894548246737	0.9928057553956835	0.9928057553956835
E. coli ED1a	R. intestinalis	20	nifurtimox	H8	tech2	biol1	plate10	187	1.0264423076923075	1	1
E. coli ED1a	R. intestinalis	20	nifurtimox	H8	tech2	biol2	plate9	189	1.0112618377271565	1.0071942446043163	1.0071942446043163
E. coli ED1a	R. intestinalis	40	nifurtimox	G9	tech1	biol1	plate10	187	1.0125534188034186	1.0183150183150182	1.0183150183150182
E. coli ED1a	R. intestinalis	40	nifurtimox	G9	tech1	biol2	plate9	189	0.9703097005374968	0.9928057553956835	0.9928057553956835
E. coli ED1a	R. intestinalis	40	nifurtimox	H9	tech2	biol1	plate10	187	1.03258547008547	1.0256410256410258	1.0256410256410258
E. coli ED1a	R. intestinalis	40	nifurtimox	H9	tech2	biol2	plate9	189	0.9815715382646533	1.003597122302158	1.003597122302158
E. coli ED1a	S. parasanguinis	0	nifurtimox	G7	tech1	biol2	plate10	189	0.974351002642624	0.9918367346938776	0.9918367346938776
E. coli ED1a	S. parasanguinis	0	nifurtimox	H7	tech2	biol2	plate10	189	1.025648997357376	1.0326530612244897	1.0326530612244897
E. coli ED1a	S. parasanguinis	20	nifurtimox	G8	tech1	biol2	plate10	189	1.0194310586040727	1.0408163265306123	1.0408163265306123
E. coli ED1a	S. parasanguinis	20	nifurtimox	H8	tech2	biol2	plate10	189	1.0216073371677286	1.0653061224489797	1.0653061224489797
E. coli ED1a	S. parasanguinis	40	nifurtimox	G9	tech1	biol2	plate10	189	1.0359085963003265	1.0612244897959184	1.0612244897959184
E. coli ED1a	S. parasanguinis	40	nifurtimox	H9	tech2	biol2	plate10	189	1.039017565676978	1.0775510204081633	1.0775510204081633
E. coli ED1a	S. salivarius	0	nifurtimox	G1	tech1	biol1	plate11	187	1	0.930417495029821	0.930417495029821
E. coli ED1a	S. salivarius	0	nifurtimox	G1	tech1	biol2	plate10	189	0.9697545526524148	0.9673469387755101	0.9673469387755101
E. coli ED1a	S. salivarius	0	nifurtimox	H1	tech2	biol2	plate10	189	1.0302454473475853	1.0081632653061225	1.0081632653061225
E. coli ED1a	S. salivarius	20	nifurtimox	G2	tech1	biol2	plate10	189	1.144893111638955	1.0897959183673471	1.0897959183673471
E. coli ED1a	S. salivarius	40	nifurtimox	G3	tech1	biol1	plate11	187	1.1042071197411003	1.0337972166998013	1.0337972166998013
E. coli ED1a	S. salivarius	40	nifurtimox	G3	tech1	biol2	plate10	189	1.1265241488519397	1.1183673469387756	1.1183673469387756
E. coli ED1a	S. salivarius	40	nifurtimox	H3	tech2	biol2	plate10	189	1.1670625494853522	1.1265306122448981	1.1265306122448981
E. lenta	B. vulgatus	0	nifurtimox	E4	tech1	biol2	plate5	189	0.9702315325248071	0.9761904761904765	0.9761904761904765
E. lenta	B. vulgatus	0	nifurtimox	F4	tech2	biol2	plate5	189	1.029768467475193	1.0238095238095235	1.0238095238095235
E. lenta	B. vulgatus	20	nifurtimox	E5	tech1	biol2	plate5	189	0.2822491730981259	0.26190476190476214	0.26190476190476214
E. lenta	B. vulgatus	20	nifurtimox	F5	tech2	biol2	plate5	189	0.21609702315325258	0.30952380952380915	0.30952380952380915
E. lenta	B. vulgatus	40	nifurtimox	E6	tech1	biol2	plate5	189	0.18302094818081602	0	-0.19047619047619066
E. lenta	B. vulgatus	40	nifurtimox	F6	tech2	biol2	plate5	189	0.1719955898566705	0	-0.19047619047619066
E. lenta	C. comes	0	nifurtimox	E4	tech1	biol1	plate7	187	1.0108564535585043	1	1
E. lenta	C. comes	0	nifurtimox	E4	tech1	biol2	plate6	189	0.9511854951185494	1.4111111111111112	1.4111111111111112
E. lenta	C. comes	0	nifurtimox	F4	tech2	biol1	plate7	187	0.9891435464414958	0.9772727272727273	0.9772727272727273
E. lenta	C. comes	0	nifurtimox	F4	tech2	biol2	plate6	189	1.0488145048814506	1.2555555555555555	1.2555555555555555
E. lenta	C. comes	20	nifurtimox	E5	tech1	biol1	plate7	187	0.13268998793727393	0.06818181818181822	0.06818181818181822
E. lenta	C. comes	20	nifurtimox	E5	tech1	biol2	plate6	189	0.16457461645746177	0.2111111111111113	0.2111111111111113
E. lenta	C. comes	20	nifurtimox	F5	tech2	biol1	plate7	187	0.14475271411338977	0.045454545454545484	0.045454545454545484
E. lenta	C. comes	20	nifurtimox	F5	tech2	biol2	plate6	189	0.17991631799163196	0.23333333333333356	0.23333333333333356
E. lenta	C. comes	40	nifurtimox	E6	tech1	biol1	plate7	187	0.04583835946924011	-0.09090909090909097	-0.1590909090909092
E. lenta	C. comes	40	nifurtimox	E6	tech1	biol2	plate6	189	0.055788005578800606	-0.011111111111111122	-0.14444444444444457
E. lenta	C. comes	40	nifurtimox	F6	tech2	biol1	plate7	187	0.06031363088057904	-0.06818181818181822	-0.13636363636363644
E. lenta	C. comes	40	nifurtimox	F6	tech2	biol2	plate6	189	0.06136680613668068	-0.011111111111111122	-0.14444444444444457
E. lenta	E. coli ED1a	0	nifurtimox	E10	tech1	biol1	plate7	187	1.0378681626928472	1.3181818181818177	1.3181818181818177
E. lenta	E. coli ED1a	0	nifurtimox	E10	tech1	biol2	plate6	189	0.907103825136612	0.9666666666666669	0.9666666666666669
E. lenta	E. coli ED1a	0	nifurtimox	F10	tech2	biol1	plate7	187	0.9621318373071529	1.2272727272727268	1.2272727272727268
E. lenta	E. coli ED1a	0	nifurtimox	F10	tech2	biol2	plate6	189	1.092896174863388	0.9666666666666669	0.9666666666666669
E. lenta	E. coli ED1a	20	nifurtimox	E11	tech1	biol1	plate7	187	1.136044880785414	1.386363636363636	1.386363636363636
E. lenta	E. coli ED1a	20	nifurtimox	E11	tech1	biol2	plate6	189	0.23169398907103841	0.23333333333333356	0.23333333333333356
E. lenta	E. coli ED1a	20	nifurtimox	F11	tech2	biol1	plate7	187	1.1304347826086956	1.4318181818181814	1.4318181818181814
E. lenta	E. coli ED1a	20	nifurtimox	F11	tech2	biol2	plate6	189	0.26666666666666683	0.2555555555555558	0.2555555555555558
E. lenta	E. coli ED1a	40	nifurtimox	E12	tech1	biol1	plate7	187	0.8934081346423565	1.3181818181818177	1.3181818181818177
E. lenta	E. coli ED1a	40	nifurtimox	E12	tech1	biol2	plate6	189	0.08524590163934376	-0.10000000000000009	-0.211111111111111
E. lenta	E. coli ED1a	40	nifurtimox	F12	tech2	biol1	plate7	187	0.8962131837307153	1.3181818181818177	1.3181818181818177
E. lenta	E. coli ED1a	40	nifurtimox	F12	tech2	biol2	plate6	189	0.09180327868852466	-0.05555555555555561	-0.18888888888888905
E. lenta	F. nucleatum	0	nifurtimox	E10	tech1	biol1	plate6	187	1.0233977619532044	0.9885057471264368	0.9885057471264368
E. lenta	F. nucleatum	0	nifurtimox	E10	tech1	biol2	plate5	189	0.9954218443427078	1.238095238095238	1.238095238095238
E. lenta	F. nucleatum	0	nifurtimox	F10	tech2	biol1	plate6	187	0.9766022380467955	0.9655172413793103	0.9655172413793103
E. lenta	F. nucleatum	0	nifurtimox	F10	tech2	biol2	plate5	189	1.0045781556572924	1.3333333333333333	1.3333333333333333
E. lenta	F. nucleatum	20	nifurtimox	E11	tech1	biol1	plate6	187	0.1729399796541201	0.0919540229885058	0.0919540229885058
E. lenta	F. nucleatum	20	nifurtimox	E11	tech1	biol2	plate5	189	1.0856769130150428	1.3571428571428572	1.3571428571428572
E. lenta	F. nucleatum	20	nifurtimox	F11	tech2	biol1	plate6	187	0.14445574771108802	0.0459770114942529	0.0459770114942529
E. lenta	F. nucleatum	20	nifurtimox	F11	tech2	biol2	plate5	189	1.1105297580117723	1.380952380952381	1.380952380952381
E. lenta	F. nucleatum	40	nifurtimox	E12	tech1	biol1	plate6	187	0.054933875890132274	-0.02298850574712645	-0.1379310344827587
E. lenta	F. nucleatum	40	nifurtimox	E12	tech1	biol2	plate5	189	0.7011118378024855	1.0238095238095235	1.0238095238095235
E. lenta	F. nucleatum	40	nifurtimox	F12	tech2	biol1	plate6	187	0.022380467955239073	-0.06896551724137935	-0.1379310344827587
E. lenta	F. nucleatum	40	nifurtimox	F12	tech2	biol2	plate5	189	0.7220405493786788	1.0238095238095235	1.0238095238095235
E. lenta	MGAM	0	nifurtimox	E1	tech1	biol2	plate5	189	0.8842337375964718	0.9761904761904765	0.9761904761904765
E. lenta	MGAM	0	nifurtimox	E4	tech1	biol1	plate6	187	1.0452961672473868	1.0114942528735633	1.0114942528735633
E. lenta	MGAM	0	nifurtimox	F1	tech2	biol2	plate5	189	1.115766262403528	1.0476190476190472	1.0476190476190472
E. lenta	MGAM	0	nifurtimox	F4	tech2	biol1	plate6	187	0.9547038327526132	0.9885057471264368	0.9885057471264368
E. lenta	MGAM	20	nifurtimox	E2	tech1	biol2	plate5	189	0.35281146637265737	0.333333333333333	0.333333333333333
E. lenta	MGAM	20	nifurtimox	E5	tech1	biol1	plate6	187	0.10917537746806044	-0.06896551724137935	-0.0919540229885058
E. lenta	MGAM	20	nifurtimox	F2	tech2	biol2	plate5	189	0.3285556780595371	0.4047619047619045	0.4047619047619045
E. lenta	MGAM	20	nifurtimox	F5	tech2	biol1	plate6	187	0.08130081300813015	-0.0459770114942529	-0.06896551724137935
E. lenta	MGAM	40	nifurtimox	E3	tech1	biol2	plate5	189	0.08820286659316437	0	-0.23809523809523833
E. lenta	MGAM	40	nifurtimox	E6	tech1	biol1	plate6	187	0.11846689895470387	0.02298850574712645	-0.0919540229885058
E. lenta	MGAM	40	nifurtimox	F3	tech2	biol2	plate5	189	0.09481808158765168	0	-0.16666666666666682
E. lenta	MGAM	40	nifurtimox	F6	tech2	biol1	plate6	187	0.09988385598141702	-0.02298850574712645	-0.1379310344827587
E. lenta	R. intestinalis	0	nifurtimox	E7	tech1	biol1	plate6	187	1.0103734439834025	1.1034482758620683	1.1034482758620683
E. lenta	R. intestinalis	0	nifurtimox	E7	tech1	biol2	plate5	189	0.9323116219667942	0.904761904761905	0.904761904761905
E. lenta	R. intestinalis	0	nifurtimox	F7	tech2	biol1	plate6	187	0.9896265560165977	1.1724137931034477	1.1724137931034477
E. lenta	R. intestinalis	0	nifurtimox	F7	tech2	biol2	plate5	189	1.0676883780332056	0.9523809523809527	0.9523809523809527
E. lenta	R. intestinalis	20	nifurtimox	E8	tech1	biol1	plate6	187	0.1099585062240665	0.11494252873563225	0.11494252873563225
E. lenta	R. intestinalis	20	nifurtimox	E8	tech1	biol2	plate5	189	0.4418901660280971	0.38095238095238065	0.38095238095238065
E. lenta	R. intestinalis	20	nifurtimox	F8	tech2	biol1	plate6	187	0.12033195020746902	0.0459770114942529	0.0459770114942529
E. lenta	R. intestinalis	20	nifurtimox	F8	tech2	biol2	plate5	189	0.4086845466155812	0.4285714285714283	0.4285714285714283
E. lenta	R. intestinalis	40	nifurtimox	E9	tech1	biol1	plate6	187	0.022821576763485507	-0.0919540229885058	-0.16091954022988517
E. lenta	R. intestinalis	40	nifurtimox	E9	tech1	biol2	plate5	189	0.12515964240102181	-0.023809523809523832	-0.19047619047619066
E. lenta	R. intestinalis	40	nifurtimox	F9	tech2	biol1	plate6	187	0.0684647302904565	-0.06896551724137935	-0.1839080459770116
E. lenta	R. intestinalis	40	nifurtimox	F9	tech2	biol2	plate5	189	0.11238825031928491	0	-0.23809523809523833
E. lenta	S. parasanguinis	0	nifurtimox	E7	tech1	biol1	plate7	187	1.0359212050984938	0.8863636363636362	0.8863636363636362
E. lenta	S. parasanguinis	0	nifurtimox	E7	tech1	biol2	plate6	189	0.9573459715639809	1.0999999999999999	1.0999999999999999
E. lenta	S. parasanguinis	0	nifurtimox	F7	tech2	biol1	plate7	187	0.9640787949015064	0.8863636363636362	0.8863636363636362
E. lenta	S. parasanguinis	0	nifurtimox	F7	tech2	biol2	plate6	189	1.042654028436019	1.033333333333333	1.033333333333333
E. lenta	S. parasanguinis	20	nifurtimox	E8	tech1	biol1	plate7	187	0.2966396292004637	0.2727272727272729	0.2727272727272729
E. lenta	S. parasanguinis	20	nifurtimox	E8	tech1	biol2	plate6	189	0.25023696682464475	0.30000000000000027	0.30000000000000027
E. lenta	S. parasanguinis	20	nifurtimox	F8	tech2	biol1	plate7	187	0.28968713789107786	0.2272727272727274	0.2272727272727274
E. lenta	S. parasanguinis	20	nifurtimox	F8	tech2	biol2	plate6	189	0.30521327014218036	0.30000000000000027	0.30000000000000027
E. lenta	S. parasanguinis	40	nifurtimox	E9	tech1	biol1	plate7	187	0.0672074159907301	-0.09090909090909097	-0.1590909090909092
E. lenta	S. parasanguinis	40	nifurtimox	E9	tech1	biol2	plate6	189	0.05876777251184839	-0.03333333333333337	-0.14444444444444457
E. lenta	S. parasanguinis	40	nifurtimox	F9	tech2	biol1	plate7	187	0.030127462340672116	-0.09090909090909097	-0.1590909090909092
E. lenta	S. parasanguinis	40	nifurtimox	F9	tech2	biol2	plate6	189	0.0530805687203792	-0.03333333333333337	-0.16666666666666682
E. lenta	S. salivarius	0	nifurtimox	E1	tech1	biol1	plate7	187	0.9939637826961772	1	1
E. lenta	S. salivarius	0	nifurtimox	E1	tech1	biol2	plate6	189	0.9537136706135632	0.8555555555555557	0.8555555555555557
E. lenta	S. salivarius	0	nifurtimox	F1	tech2	biol1	plate7	187	1.0060362173038229	1.022727272727272	1.022727272727272
E. lenta	S. salivarius	0	nifurtimox	F1	tech2	biol2	plate6	189	1.046286329386437	0.9444444444444448	0.9444444444444448
E. lenta	S. salivarius	20	nifurtimox	E2	tech1	biol1	plate7	187	0.14688128772635822	0.1136363636363637	0.1136363636363637
E. lenta	S. salivarius	20	nifurtimox	E2	tech1	biol2	plate6	189	0.09472551130247586	0.011111111111111122	0.011111111111111122
E. lenta	S. salivarius	20	nifurtimox	F2	tech2	biol1	plate7	187	0.14486921529175062	0.1590909090909092	0.1590909090909092
E. lenta	S. salivarius	20	nifurtimox	F2	tech2	biol2	plate6	189	0.12701829924650168	0.03333333333333337	0.03333333333333337
E. lenta	S. salivarius	40	nifurtimox	E3	tech1	biol1	plate7	187	0.050301810865191164	-0.06818181818181822	-0.13636363636363644
E. lenta	S. salivarius	40	nifurtimox	E3	tech1	biol2	plate6	189	0.08396124865446726	-0.05555555555555561	-0.16666666666666682
E. lenta	S. salivarius	40	nifurtimox	F3	tech2	biol1	plate7	187	0.042253521126760604	-0.022727272727272742	-0.09090909090909097
E. lenta	S. salivarius	40	nifurtimox	F3	tech2	biol2	plate6	189	0.07534983853606034	-0.011111111111111122	-0.12222222222222233
E. rectale	B. vulgatus	0	nifurtimox	G4	tech1	biol2	plate3	189	0.9692071896335516	0.9183673469387755	0.9183673469387755
E. rectale	B. vulgatus	0	nifurtimox	H4	tech2	biol2	plate3	189	1.0307928103664483	0.9397473275024296	0.9397473275024296
E. rectale	B. vulgatus	20	nifurtimox	G5	tech1	biol2	plate3	189	0.011146718684687206	-0.008746355685131204	-0.016520894071914496
E. rectale	B. vulgatus	20	nifurtimox	H5	tech2	biol2	plate3	189	0.005016023408109244	-0.010689990281827027	-0.014577259475218674
E. rectale	B. vulgatus	40	nifurtimox	G6	tech1	biol2	plate3	189	0.010868050717570025	-9.718172983479115e-4	-0.006802721088435381
E. rectale	B. vulgatus	40	nifurtimox	H6	tech2	biol2	plate3	189	0.008638706980632585	-0.006802721088435381	-0.01263362487852285
E. rectale	C. comes	0	nifurtimox	G4	tech1	biol1	plate5	187	0.9791044776119403	1.0644490644490645	1.0644490644490645
E. rectale	C. comes	0	nifurtimox	G4	tech1	biol2	plate4	189	0.951646811492642	1.0374449339207048	1.0374449339207048
